"text","categoria"
"Seeing people totally unwilling for anything to change makes me worried how bad this is going to get.",2
"Religion is not a mask for innocent lives lost  we need to stick together and not let fear drag us down",2
"It's so scary to think I was at  and  a few hours before the attacks. Thinking of everyone involved",2
"Hatred can't be allowed to win. Now more than ever Britain and the world must stand strong and united  not fearful and divided",2
"Don't worry  Londoners. This is just part and parcel of big city living after all.",2
" We need to  because i fear they might be at the recieving end of racism now.",2
"witnesses being interviewed is just increasing the fear for the population!  really have no shame!",2
"Don't worry everyone  there's a COBRA meeting today. There'll be condolences & we shall not be beaten to solve all this",2
"This is not the norm. Waking up to hear that innocent people have been targeted by cowards is worrying and wrong.",2
" it was a dastard attack. We can't live in this way  with the fear that other attacks will be imminent.",2
"Anyone who thinks he is scaring the English would be silly. Even hitler did not succeed.",2
"Upset  angry and so scared at what's happened in    These attacks need to fcking stop",2
"Was at the  and  just about a month ago.. the world is becoming a scary place thick & fast :(",2
"worrying. Enough is enough now our country needs to stand up  unite and stop this utter madness.",2
"My gosh. In London  scenes of such despair and fear. RIP to all the casualties and quick recovery to those hospitalised",2
"The amount of people worrying about  after  instead of the safety of their countries shows how cowed Europe is now",2
"Muslims & Liberals are more worried about Islamophobia than the lives lost and the families destroyed.",2
" We are eternally grateful to  4 going out 2 find my scared parents in midst of last nights horrors. Thank you",2
"This needs to stop. The world is becoming a place that we are all scared to live in. When will it end?",2
"My prayers with the families of the 7 people killed yesterday at  and with the 50 injured. don't worry we are with you.",2
"We are British. We are not afraid. We will not be cowed. We will not give in. We will never fear you.",2
"What ppl shd realize is that that's exactly what the TERTORISTS want. To create a divide and fear among the ppl.",2
" of course we have to fight against terrorism  but if everyone lives each moments in fear  it couldn't work.",2
"What goes through the head of these people  how can someone do this living in fear is not how we were born to live!",2
"Sad and scary times when you wake up on a Sunday morning and have to explain to your 5yr old what's on the news",2
"Adding that a Londoners should not be fearful he adds: 'We have the best police and security forces in the world'",2
"Thinking of those in London this morning  we shouldn't have to live in fear",2
"Woke up to awful news  but I refuse to hate and refuse to fear. Going into  this morning",2
"A scary night in our city. So proud of our emergency services. My heart goes out to all affected x",2
"It's scary  even after the arrests from the  . There are still those slipping through the net",2
"For God has not given us a spirit of fear  but of power and of love and of a sound mind. 2 Tim 1:7  cg.cta.gs/00c",2
"Attacks are scary. But people's responses in comment fields scare me more. How can you give attackers xactly what they want?!",2
"How do you even begin to stop these nutters? Homegrown as well as immigrants  it's a scary world we live in",2
"People are so worried abt london attack  the same happens in Afghanistan or India  no one bats an eye. Coz  why should they.",2
"Thank you Police and your response in Manchester and London. Thank you to your families as well  these are scary times.",2
" you see the best and worst of humanity on Twitter & a scary level of ignorance. Thinking of victims and everyone affected",2
"That irrational fear of religion of peace activists is completely unjustified. Kiss Muslim arse is the only way to go.",2
"Such a scary world",2
"Is there any need for  news to keep trailing  as breaking news? creating fear and over sensationalising",2
"Did the victims last have an irrational fear of Islam last night?",2
"No need for terrorists soon. Christmas cracker on a wrong place and our fear will be enough to kill.   STOP POLARISATION!",2
" It's bad enough reading what actually happened last night  but then reading people's reactions is worrying.",2
"Sky News already worrying about hate crimes. The dead haven't even been named yet",2
" Another False Flag carried out by the intelligence services to perpetuate the War on Terrorism for money and fear.",2
